source_db,id,doi,item_type,title,authors,year,abstract,keywords,citedby_count,journal_or_venue,affiliation_country,task
Scopus,2-s2.0-105023477273,10.52842/conf.caadria.2025.3.467,Conference Paper,Multi-Robotic System for Welded Steel Disassembly,"Karsan, Zain;Dillenburger, Benjamin;De Wolf, Catherine",2025,"© 2025 and published by the Association for Computer-Aided Architectural Design Research in Asia (CAADRIA), Hong Kong.Material reuse is an important strategy in reducing the embodied carbon of future construction. However, reuse is challenged by the complexity and cost of careful disassembly. While robotic automation of on-site tasks such as worksite monitoring, plaster finishing or excavation are becoming more commonplace, disassembly automation is still confined to factory work cells. Therefore, we propose the use of a multi-robotic system for on-site disassembly operations. Our system involves two robots that work in conjunction to remove structural steel elements from a welded assembly. We design and build a crane mounted robot for lifting and work-holding, which works alongside a conventional industrial robot outfitted with a plasma cutting torch. To perform disassembly tasks, we develop a workflow involving scene reconstruction of RGB-D data, collision-aware path planning and a user interface to coordinate the actions of the crane mounted robot. We test our setup on the disassembly of a beam from a prototypical structure and compare our operation time with observations from a case study in practice. We demonstrate reductions in cutting and removal time and show that robotic automation of construction tools could support more efficient building disassembly, making material reuse a more feasible reality.",Circular Economy; Disassembly Automation; Multi-Robotic Systems; Steel Reuse,1,Proceedings of the International Conference on Computer Aided Architectural Design Research in Asia,Switzerland,sco_dec_rob_be
Scopus,2-s2.0-105016566837,10.22260/ISARC2025/0018,Conference Paper,BIM-Driven Robotic Disassembly for Resource Recovery in End-of-Life Buildings,"Kim, Jeehoon;Rausch, Christopher",2025,"© 2025 Proceedings of the International Symposium on Automation and Robotics in Construction. All rights reserved.Deconstruction for resource recovery offers a sustainable alternative to traditional demolition practices. However, deconstruction remains labor-intensive and time-consuming compared to demolition of buildings. This study proposes a novel framework that integrates Building Information Modeling (BIM) with robotic systems to automate the recovery of building components. The BIM file is converted into a robot simulation environment, enabling precise disassembly planning by providing location and size information of recoverable resources. A case study on a BIM model of an exposed interior residential wall assembly unit demonstrates the methodology’s effectiveness in automating resource recovery of end-of-life building components. The results validate the potential of the proposed framework to reduce manual labor and contribute to the circular economy of the building construction sector.",Building Construction; Building Information Modeling; Circular Economy; Deconstruction; Resource Recovery; Robotic Disassembly; Sustainable Construction,0,Proceedings of the International Symposium on Automation and Robotics in Construction,United States,sco_dec_rob_be
Scopus,2-s2.0-105003352846,,Book Chapter,Robotics in Construction Transforming the Built Environment,"Khan, Ali;Halimi, Sayed Muhammad Muiz;Saad, Syed;Rasheed, Kumeel;Ammad, Syed",2025,"© 2025 Dr. Syed Saad, Kumeel Rasheed, and Syed Ammad.The construction industry has historically been a field with high physical demands and severe safety risks. This chapter provides a detailed analysis of the revolutionary influence of robots in this industry. Robotics technology emerges as a critical breakthrough as the construction sector struggles with ongoing issues including reduced productivity and safety, as well as labor shortages. A variety of robotic uses is discussed in the chapter, including automated arms for precision activities like welding and material handling, exoskeletons that help people with heavy lifting, and unmanned aerial vehicles for site surveillance. In addition to automating tedious jobs, these technologies are improving construction sites’ precision and safety and drastically lowering workplace accidents and human mistakes. The chapter also explores the practical applications of robotics in construction, including automated bricklaying systems, the creative on-site construction of intricate structures using 3D printing, and worker safety and efficiency-focused robotic demolition. Secondly, the chapter explores the potential for growth and future paths of construction robotics. It draws attention to the continuous development of increasingly complex robotic systems, which are being propelled by developments in machine learning and artificial intelligence and provide even higher capacities and efficiency. Robotics integration offers unprecedented levels of productivity, safety, and efficiency that have the potential to radically transform the construction sector.",,0,Applications of Digital Twins and Robotics in the Construction Sector,Australia;Pakistan;United Kingdom,sco_dec_rob_be
Scopus,2-s2.0-85206177351,10.1016/j.jobe.2024.110965,Article,"Reusable timber modular buildings, material circularity and automation: The role of inter-locking connections","Li, Zhengyao;Tsavdaridis, Konstantinos Daniel;Katenbayeva, Assel",2024,"© 2024 The AuthorsAs sustainability becomes a central concern in construction, the industry witnesses a significant surge in the adoption of material circularity principles, reflecting a new approach to resource management. Although mass timber construction holds significant potential for end-of-life (EoL) material circularity due to its natural materials and prefabrication, conventional connection systems hinder material reuse. Integrating interlocking techniques into modular construction could enhance circularity and enable future autonomous construction. This paper summarises design-for-reuse (DfR) strategies focusing on connection design for rapid assembly and disassembly of Cross-Laminated Timber (CLT) modules. These strategies can promote innovative connections with enhanced material circularity, which were illustrated through a recently proposed conceptual interlocking connections (MOD-IT). Additionally, a comparative cradle-to-cradle Life Cycle Assessment (LCA) evaluates the environmental impact and circularity potential of timber modular buildings using this connection system. The study underscores the pivotal role of strategic connection design in achieving a closed-loop system in timber construction. This advancement fosters sustainability by improving efficiency, adaptability, reusability, and autonomy in the construction process.",Autonomous construction; Circular economy; Interlocking connections; Material circularity; Reuse,6,Journal of Building Engineering,United Kingdom;United Kingdom,sco_dec_rob_be
Scopus,2-s2.0-85204759275,10.1201/9781032686899-4,Book Chapter,Sustainable construction technologies: A way forward,"Kirupakaran, Keerthana",2024,"© 2025 selection and editorial matter, Sreevalsa Kolathayar, N Vinod Chandra Menon and Sreekeshava K S. All rights reserved.The construction industry is one of the major contributors to global warming. Concrete, the most widely used construction material in the world, is grey, both literally and metaphorically. About 10% percent of total CO2 emissions can be traced back to cement production, which is the primary ingredient of concrete. The total carbon emissions from the construction industry can be categorized into embodied and operational carbon. Embodied carbon arises from production, transportation, construction, and demolition, while operational carbon encapsulates all the energy sources used to keep the building functional. Several innovative technologies are emerging to reduce embodied and operational carbon emissions and to promote environmental sustainability in the construction industry. However, to truly evaluate the sustainability potential of emerging technologies, it is important to perform a life-cycle assessment of a structure from cradle to grave. This chapter serves as a review of various sustainable construction materials and technologies, including supplementary cementitious materials, textile- and fibre-reinforced concrete, effective utilization of construction and demolition waste, concrete 3D printing, the role of artificial intelligence (AI), robotics, and automation in construction. Finally, the significance of standards and policies in the implementation of sustainable technologies is elaborated as a way forward to attain sustainability in the construction industry.",,2,Civil Engineering Innovations for Sustainable Communities with Net Zero Targets,India,sco_dec_rob_be
Scopus,2-s2.0-85196000931,10.1111/jiec.13503,Article,Circular (de)construction matchmaking: A matter of space and time,"Yu, Yifei;van den Berg, Marc;Yazan, Devrim Murat",2024,"© 2024 The Authors. Journal of Industrial Ecology published by Wiley Periodicals LLC on behalf of International Society for Industrial Ecology.Industrial symbiosis (IS) facilitates the transition toward a circular built environment. Following IS principles, multiple buildings can be symbiotically linked via closed-loop material flows beyond the boundaries of individual projects. However, there are few IS matchmaking methods that support the identification of IS opportunities among multiple deconstruction and construction projects. This research develops an agent-based model to fill this gap. The agent architecture is designed based on the concept of shearing layers. Circularity hubs are proposed to support IS matchmaking by allowing larger transportation ranges and keeping IS requests active for longer periods. The model's applicability is demonstrated through an industrial–urban symbiosis case in Enschede, the Netherlands. The model simulates the spatial–temporal dynamics of IS matchmaking as an emergent phenomenon under future scenarios. The results show operational evidence of IS matchmaking via the strategic implementation of circularity hubs. Overall, this research provides a new methodological perspective to explore the circularity in the built environment at scale.",agent-based modeling; circular economy; circularity hubs; dynamic matchmaking; industrial ecology; industrial–urban symbiosis,3,Journal of Industrial Ecology,Netherlands,sco_dec_rob_be
Scopus,2-s2.0-85209791175,10.52842/conf.ecaade.2024.1.183,Conference Paper,Repurposing Material Through Real-Time Point Cloud Reconstruction and Human-Robot Collaboration: Integrating real-time point cloud reconstruction and body detection,"Gong, Yuemin;Li, Yangzhi;Fingrut, Adam",2024,"© 2024, Education and research in Computer Aided Architectural Design in Europe. All rights reserved.Human-robot collaboration in construction has become an emerging field in computer- aided construction due to robots’ high efficiency and precision performance in simple processes and repetitive tasks. However, the complex construction site environments and diverse shapes of construction materials present challenges for human-robot collaborative construction. Most construction robots lack computer vision recognition and perception ofpreassembled parts, which require proper positioning and lack interactive capabilities. In this paper, we propose a system called the Human-Robot Collaboration (HRC)to address these challenges and enhance the assembly of construction walls using recycled materials from construction and demolition waste. The HRC system leverages dual Kinect Azure devices for point cloudfusion and employs a segmentation algorithm specifically designedfor this purpose. This enables fast and accurate point cloud reconstruction of recycled parts. The control terminal, implemented using the Grasshopper plugin Machina, provides a real-time display of the 3D geometric model of the target structure and the reference grasping points to achieve UR10e robotic assembly. Additionally, the Kinect Azure human body tracking algorithm ensures workers are alerted and stop in time when entering the workspace. Overall, this research presents an enhanced collaborative and sustainable solution for human-robot construction scenarios, ensures the safety of robotics construction, and offers feasibility and guidance for future automation in construction sites.",3D Scanning; Human-Robot Interaction; Kinect Azure DK; Point Cloud Reconstruction; Robotic Construction,0,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe,Hong Kong,sco_dec_rob_be
Scopus,2-s2.0-105025348858,10.1061/9780784486122.018,Conference Paper,Enhancing the Storage Assignment Process of Deconstructed Equipment for Reuse with Agent-Based Simulation,"Suh, Seungah;Faust, Kasey M.;Rausch, Christopher",2024,"© ASCE.Reuse of building components, particularly deconstructed equipment (e.g., transformers, pumps, light fixtures, and networking systems), has gained increasing attention due to its environmental and economic benefits. However, a large number of equipment is often landfilled because mapping their next destinations for reuse is complex to perform manually. These processes for mapping are not currently automated or supported by technology. This study aims to assist site managers in understanding the storage assignment process of deconstructed equipment to warehouses, the interim storage for reuse, through an agent-based simulation model to support increasing reuse rates. Simulations are conducted for the equipment inventory of three deconstruction sites to assess the impact of deconstruction schedule distribution, initial storage capacity, and relocation time from a warehouse to the final destination on the final reuse rates. The results demonstrate the necessity of inter-site-level deconstruction schedule coordination, providing decision-makers practical insights to strategically plan reuse in the construction industry.",,0,Computing in Civil Engineering 2024 Building Information Modeling Digital Twins and Simulation and Visualization Selected Papers from the ASCE International Conference on Computing in Civil Engineering 2024,United States,sco_dec_rob_be
Scopus,2-s2.0-85145271084,10.3167/fcl.2022.012401,Article,The anthropology of infrastructure The boom and the bubble?,"Buier, Natalia",2023,"© The Authors.This article engages with the constitution of the anthropology of infrastructure as an autonomous subdiscipline. Rather than laboring in the service of demarcating a new field of study, anthropologists, I argue, should strive for a critical deconstruction of the contemporary infrastructural moment. In the first part of the article, I engage with the arguments in favor of infrastructure as an analytical lens by focusing on their treatment of relationality and materiality. I pinpoint the limitations of these approaches and argue that their epistemological and theoretical assumptions blunt the critical potential of anthropological studies of infrastructure. The second part of the article looks at theoretical alliances that favor connecting the anthropological study of infrastructure with a critical analysis of the production of nature and the built environment.",anthropology of infrastructure; historical-geographical materialism; infrastructure; materialism; ontology; relationality,43,Focaal,Spain,sco_dec_rob_be
Scopus,2-s2.0-85172668546,10.1007/978-3-031-13249-0_41,Book Chapter,"Redefining material efficiency: Computational design, optimization and robotic fabrication methods for planar timber slabs","Schramm, Kristina;Eppinger, Carl;Rossi, Andrea;Braun, Max;Brieden, Matthias;Seim, Werner;Eversmann, Philipp",2022,"© The Author(s), under exclusive license to Springer Nature Switzerland AG 2023. All rights reserved.Available building materials are scarcer than ever before. The shortage of materials influences also timber construction, which has been experiencing a revival in the last decades, due to the material's excellent reputation as a sustainable resource. The rising motivation to build more sustainably demands large material quantities that the market can hardly supply. Hence, strategies to increase the efficiency of material usage are needed. Conventionally, material efficiency is equated exclusively with the reduction of the total amount of material used. However, a more holistic approach that considers not only the total quantities but also the dimensions and material grading could offer novel strategies to improve material usage and reduce waste. A fundamental shift in the design and construction of timber building elements is required with a particular focus on strategies enabling the reuse and recycling of small-scale timber components and on joining methods that enable the elimination of adhesives and thus allow for disassembly. This research, therefore, proposes a novel system of hollow timber slabs comprised of multiple layers consisting of an internal layer of small-scale beams in optimized locations connected to two outer plates through wood dowels. To design and fabricate these pure timber slabs the application of computational design and optimization methods to identify ideal material layouts and the use of automated robotic assembly processes to simplify production are required.",Material efficiency; Material layout; Robotic additive manufacturing; Timber construction,4,Towards Radical Regeneration Design Modelling Symposium Berlin 2022,Germany,sco_dec_rob_be
