source_db,id,doi,item_type,title,authors,year,abstract,keywords,citedby_count,journal_or_venue,affiliation_country,task
Web of Science,WOS:001322439900001,10.1016/j.autcon.2024.105774,Article,Multi-scalar robotic fabrication system for on-site press gluing in multi-storey timber buildings,"Opgenorth, Nils; Locatelli, Daniel Nunes; Leder, Samuel; Wagner, Hans Jakob; Menges, Achim",2024,,"author_keywords=['Robotic fabrication', 'Multi-robot system', 'On-site gluing', 'Wood architecture', 'Construction automation', 'Robotic timber construction', 'Computational design']",,AUTOMATION IN CONSTRUCTION,,wos_rob_be
Web of Science,WOS:001317491800100,,Article,Investigating Cooling Load Estimation via Hybrid Models Based on the Radial Basis Function,"Zhang, Sirui; Zheng, Hao",2024,,"author_keywords=['Cooling load estimation', 'machine learning', 'building energy consumption', 'radial basis functions', 'dynamic arithmetic optimization algorithm', 'golden eagle optimization algorithm']",,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,,wos_rob_be
Web of Science,WOS:001300991000015,10.1109/LRA.2024.3448130,Article,A Robust High-Strength Multi-Surface Rapid UV-Curable Payload Installation System for Generic Multirotors via Impact Delivery,"Lim, Ryan; Tan, Jeck; Ng, Matthew; Low, Hong Yee; Foong, Shaohui",2024,,"author_keywords=['Resins', 'Payloads', 'Surface cracks', 'Surface treatment', 'Surface roughness', 'Rough surfaces', 'Steel', 'Aerial systems : applications', 'mechanism design', 'aerial payload installation', 'multi-material 3d printing']",,IEEE ROBOTICS AND AUTOMATION LETTERS,,wos_rob_be
Web of Science,WOS:001288233100001,10.1109/OJCOMS.2024.3436601,Article,Spectrum Sensing With Deep Clustering: Label-Free Radio Access Technology Recognition,"Milosheski, Ljupcho; Mohorcic, Mihael; Fortuna, Carolina",2024,,"author_keywords=['Sensors', 'Data models', 'Representation learning', 'Feature extraction', 'Adaptation models', 'Task analysis', 'Radio frequency', 'Analysis', 'clustering', 'machine learning', 'monitoring', 'self-supervised', 'radio frequency spectrum']",,IEEE OPEN JOURNAL OF THE COMMUNICATIONS SOCIETY,,wos_rob_be
Web of Science,WOS:001267355200017,10.1007/978-3-031-34593-7_17,Proceedings Paper,An Integrated Approach Combining Virtual Environments and Reinforcement Learning to Train Construction Robots for Conducting Tasks Under Uncertainties,"Cai, Weijia; Huang, Lei; Zou, Zhengbo",2023,,"author_keywords=['Construction robot', 'Reinforcement learning', 'Virtual environment']",,"PROCEEDINGS OF THE CANADIAN SOCIETY OF CIVIL ENGINEERING ANNUAL CONFERENCE 2022, VOL 1, CSCE 2022",,wos_rob_be
Web of Science,WOS:001267355200003,10.1007/978-3-031-34593-7_3,Proceedings Paper,Stochastic Modeling of Tag Installation Error for Robust On-Manifold Tag-Based Visual-Inertial Localization,"Kayhani, Navid; McCabe, Brenda; Schoellig, Angela P.",2023,,"author_keywords=['Stochastic modeling', 'Tag installation', 'Manifold tag-based visual-inertial localization']",,"PROCEEDINGS OF THE CANADIAN SOCIETY OF CIVIL ENGINEERING ANNUAL CONFERENCE 2022, VOL 1, CSCE 2022",,wos_rob_be
Web of Science,WOS:001293483700001,10.1007/s13146-024-01000-0,Article,Mechanism mode and prevention and control measures of karst collapses induced by foundation pit excavation,"Zhai, Guojun; Dai, Jianling; Chen, Guowen; Pan, Zongyuan; Liang, Cong; Liu, Zhenyu; Jiang, Xiaozhen",2024,,"author_keywords=['Excavation of foundation pits', 'Karst collapse', 'Mechanism', 'Prevention and control']",,CARBONATES AND EVAPORITES,,wos_rob_be
Web of Science,WOS:001230033600075,10.1109/ROBOSOFT60065.2024.10521988,Proceedings Paper,Deployable cuboctahedrons for adaptive space infrastructure,"Woodman, Stephanie J.; Moore, Alex; Tagare, Siona; Cheung, Kenneth; Kramer-Bottiglio, Rebecca",2024,,"author_keywords=['shape-changing robots', 'morphing robots', 'modular infrastructure', 'reconfigurable infrastructure']",,"2024 IEEE 7TH INTERNATIONAL CONFERENCE ON SOFT ROBOTICS, ROBOSOFT",,wos_rob_be
Web of Science,WOS:001287236900001,10.3390/su16156678,Article,Advancing Sustainable Construction: Discrete Modular Systems & Robotic Assembly,"Liu, Yuxi; Belousov, Boris; Schneider, Tim; Harsono, Kevin; Cheng, Tsung-Wei; Shih, Shen-Guan; Tessmann, Oliver; Peters, Jan",2024,,"author_keywords=['prefabrication', 'modularity for reuse', 'digital and discrete', 'interlocking puzzle', 'combinatorial optimization', 'robotic assembly', 'perception and learning', 'virtual reality']",,SUSTAINABILITY,,wos_rob_be
Web of Science,WOS:001287535200001,10.1021/acsami.4c10541,Article,Liquid Metal-Based Self-Healing Conductors for Flexible and Stretchable Electronics,"Lin, Yong; Wang, Hao; Qiu, Weijie; Ye, Chenyang; Kong, Desheng",2024,,"author_keywords=['self-healing', 'liquid metal', 'stretchableconductor', 'stretchable electronics', 'flexible electronics']",,ACS APPLIED MATERIALS & INTERFACES,,wos_rob_be
Web of Science,WOS:001264058200003,10.1017/dce.2024.11,Article,Semantic agent framework for automated flood assessment using dynamic knowledge graphs,"Hofmeister, Markus; Bai, Jiaru; Brownbridge, George; Mosbach, Sebastian; Lee, Kok F.; Farazi, Feroz; Hillman, Michael; Agarwal, Mehal; Ganguly, Srishti; Akroyd, Jethro; Kraft, Markus",2024,,"author_keywords=['derived information framework', 'digital twin', 'flood assessment', 'knowledge graph', 'ontology', 'contrary', 'FAIR data principles (Wilkinson et al.', '2016) promote open findability', 'accessibility', 'interoper']",,DATA-CENTRIC ENGINEERING,,wos_rob_be
Web of Science,WOS:001277910200001,,Article,An IoT Solution to Detect Overheated Idler Rollers in Belt Conveyors,"Ibarra-Cabrera, Manuel J.; Rios, Jaime Guevara; Ovalle, Dennis Vargas; Aquino-Cruz, Mario; Calderon-Vilca, Hugo D.; Ochoa, Sergio F.",2024,,"author_keywords=['IoT system', 'overheated idler detection', 'conveyor belts', 'mining companies', 'autonomous and on-demand monitoring']",,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,,wos_rob_be
Web of Science,WOS:001235623100048,,Proceedings Paper,Developing Feedback Based Robotic Manufacturing Method for Earth-Based Materials,"Thakker, Dhruv; Hadavi, Rozhin; Raj, Nikhil; Vijayappan, Vijayalakshmi; Gupta, Honey; Meng, Jingyuan; Olesti, Guillem Perutxet; Lee, Ben; Karastathi, Nikoletta; Devadass, Pradeep",2023,,"author_keywords=['Robotic Fabrication', '3d Scanning', 'Adaptive Feedback System', 'Earth Building']",,"ECAADE 2023 DIGITAL DESIGN RECONSIDERED, VOL 1",,wos_rob_be
Web of Science,WOS:001270877400022,10.1061/JCEMD4.COENG-13472,Review,"Autonomous Building Design for Manufacturing and Assembly: A Systematic Review of Design Application, Challenges, and Opportunities","Sadoughi, Arezou; Kouhirostami, Maryam; Kouhirostamkolaei, Mahtab; Qi, Bing; Costin, Aaron",2024,,author_keywords=[],,JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,,wos_rob_be
Web of Science,WOS:001270737600010,10.1186/s12889-024-19356-2,Article,Evaluating the feasibility and acceptability of a co-designed physical activity intervention for rural middle schoolers: a pilot study,"Watkins, Janette M.; Brunnemer, Julia E.; Heeter, Kathleen N.; Medellin, Andrew M.; Churchill, William C.; Goss, Janelle M.; Hobson, James M.; Werner, Nicole E.; Weaver, R. Glenn; Kercher, Vanessa M. Martinez; Kercher, Kyle A.",2024,,"author_keywords=['Youth', 'Sport-based youth development', 'Cardiovascular disease', 'Multilevel intervention', 'Physical activity', 'Feasibility testing']",,BMC PUBLIC HEALTH,,wos_rob_be
Web of Science,WOS:001261308200001,10.1016/j.dibe.2024.100484,Review,Autonomous mobile construction robots in built environment: A comprehensive review,"Zeng, Lingdong; Guo, Shuai; Wu, Jing; Markert, Bernd",2024,,"author_keywords=['Mobile construction robot', 'Digital construction', 'Built environments', 'Representative applications', 'Robotic technology']",,DEVELOPMENTS IN THE BUILT ENVIRONMENT,,wos_rob_be
Web of Science,WOS:001252584400001,10.1016/j.jobe.2024.109837,Article,Global path planning for autonomous construction vehicles in building construction: A comparative study with a focus on vehicle kinematic characteristics,"Zhou, Zhuomin; Abdi, Elahe; Chea, Cheav Por; Bai, Yu",2024,,"author_keywords=['Global path planning', 'Autonomous construction vehicles', 'Automated construction', 'Building construction site']",,JOURNAL OF BUILDING ENGINEERING,,wos_rob_be
Web of Science,WOS:001222804900006,10.12989/cac.2024.33.5.535,Article,Markerless camera pose estimation framework utilizing construction material with standardized specification,"Kim, Harim; Ahn, Heejae; Yoon, Sebeen; Kim, Taehoon; Kang, Thomas H. -K.; Ju, Young K.; Kim, Minju; Cho, Hunhee",2024,,"author_keywords=['computer vision', 'image processing', 'keypoint detection', 'markerless pose estimation']",,COMPUTERS AND CONCRETE,,wos_rob_be
Web of Science,WOS:001235716200001,10.1016/j.conbuildmat.2024.136211,Article,Automated estimation of early-age concrete compressive strength using EMI signature-driven deep learning technique,"Liao, Xiaolong; Yan, Qixiang; Qiao, Minjie; Qiu, Yunhui; Zhou, Yixin; Zhang, Chuan",2024,,"author_keywords=['Electromechanical impedance', 'Deep learning', 'Compressive strength', 'Early -age concrete', 'Automated estimation']",,CONSTRUCTION AND BUILDING MATERIALS,,wos_rob_be
Web of Science,WOS:001233742200001,10.1007/s11116-024-10490-9,Article,Who is inclined to buy an autonomous vehicle? Empirical evidence from California,"Rahman, Md. Mokhlesur; Thill, Jean-Claude",2026,,"author_keywords=['Autonomous vehicle', 'Public acceptance', 'Theory of planned behavior', 'Theory of reasoned action', 'Technology acceptance model', 'Structural equation modelling']",,TRANSPORTATION,,wos_rob_be
Web of Science,WOS:001233016800001,10.3390/buildings14051193,Article,Enhancing Robot Inclusivity in the Built Environment: A Digital Twin-Assisted Assessment of Design Guideline Compliance,"Ezhilarasu, Anilkumar; Pey, J. J. J.; Muthugala, M. A. Viraj J.; Budig, Michael; Elara, Mohan Rajesh",2024,,"author_keywords=['digital twin', 'robot inclusivity', 'design guidelines', 'accessibility standards', 'built environment', 'robot-accessible design']",,BUILDINGS,,wos_rob_be
Web of Science,WOS:001229450600001,10.1007/s10433-024-00813-1,Article,Associations between walking limitations and reported activity destinations among older adults,"Tuomola, Essi-Mari; Keskinen, Kirsi E.; Rantanen, Taina; Portegijs, Erja",2024,,"author_keywords=['Mobility limitation', 'Activity destination', 'Aging', 'Participation', 'Built environment', 'Spatial mobility']",,EUROPEAN JOURNAL OF AGEING,,wos_rob_be
Web of Science,WOS:001216247200001,10.1016/j.autcon.2024.105390,Article,Enhanced co-design and evaluation of a collective robotic construction system for the assembly of large-scale in-plane timber structures,"Leder, Samuel; Kim, Hyungyu; Sitti, Metin; Menges, Achim",2024,,"author_keywords=['Collective robotic construction', 'Mobile robotics', 'Architecture', 'Construction automation', 'Mechatronics']",,AUTOMATION IN CONSTRUCTION,,wos_rob_be
Web of Science,WOS:001214676600001,10.1108/IJDRBE-02-2023-0030,Article,Effectiveness evaluation of Construction 4.0 technologies in improving built environment resilience,"Shafei, Hazwani; Rahman, Rahimi A.; Lee, Yong Siang",2024,,"author_keywords=['Decision-making', 'Fuzzy TOPSIS', 'Climatic disasters', 'Climate change']",,INTERNATIONAL JOURNAL OF DISASTER RESILIENCE IN THE BUILT ENVIRONMENT,,wos_rob_be
Web of Science,WOS:001210152100001,10.3390/buildings14040923,Article,Impacts of Photovoltaic Façades on the Urban Thermal Microclimate and Outdoor Thermal Comfort: Simulation-Based Analysis,"Fassbender, Elisabeth; Rott, Josef; Hemmerle, Claudia",2024,,"author_keywords=['urban thermal microclimate', 'outdoor thermal comfort', 'photovoltaic', 'microclimate simulations', 'mean radiant temperature', 'universal thermal climate index', 'heat stress', 'cold stress']",,BUILDINGS,,wos_rob_be
Web of Science,WOS:001174612900111,10.1109/MetroAgriFor58484.2023.10424067,Proceedings Paper,Cutting systems evaluation for a tree-pruning robot,"Carabin, Giovanni; Leitner, Stefan; Mazzetto, Fabrizio; Vidoni, Renato; Bietresato, Marco",2023,,"author_keywords=['pruning robot', 'climbing robot', 'cutting system', 'mechatronic design', 'tree management system']",,"PROCEEDINGS OF 2023 IEEE INTERNATIONAL WORKSHOP ON METROLOGY FOR AGRICULTURE AND FORESTRY, METROAGRIFOR",,wos_rob_be
Web of Science,WOS:001203149000009,10.14689/ejer.2023.108.009,Article,The Effect of Autonomy-Supportive Teaching on Chinese Architectural Higher Vocational Non-English Majored Students' Intrinsic Motivation and Oral English Achievement,"Zhao, Tong; Baharom, Sadiah Binti",2023,,"author_keywords=['Higher Vocational Education', 'Autonomy-Supportive Teaching', 'Intrinsic Motivation', 'Oral English Achievement', 'Student Learning']",,EURASIAN JOURNAL OF EDUCATIONAL RESEARCH,,wos_rob_be
Web of Science,WOS:001196835000016,,Proceedings Paper,Automated Extraction of Locational Information from IFC-Based Building Information Models,"Chong, Oscar Wong; Zhang, Jiansong",2024,,author_keywords=[],,"CONSTRUCTION RESEARCH CONGRESS 2024: ADVANCED TECHNOLOGIES, AUTOMATION, AND COMPUTER APPLICATIONS IN CONSTRUCTION",,wos_rob_be
Web of Science,WOS:001196835000060,,Proceedings Paper,Planetary Robotic Construction Using Large-Scale 3D Printing with Sulfur Concrete,"Giwa, Ilerioluwa; Hebert, Marc; Lamendola, Joseph; Fiske, Michael; Kazemian, Ali",2024,,author_keywords=[],,"CONSTRUCTION RESEARCH CONGRESS 2024: ADVANCED TECHNOLOGIES, AUTOMATION, AND COMPUTER APPLICATIONS IN CONSTRUCTION",,wos_rob_be
Web of Science,WOS:001205466200001,10.1016/j.jobe.2024.108894,Article,Disinfection robots scheduling and routing problem for healthy buildings,"Liu, Ziwei; Xu, Yifang; Jin, Mingzhou; Li, Shuai",2024,,"author_keywords=['Built environment', 'Pathogen transmission', 'Health', 'Infection risk', 'Disinfection robot scheduling']",,JOURNAL OF BUILDING ENGINEERING,,wos_rob_be
Web of Science,WOS:001202843700001,10.1108/CI-08-2023-0213,Article,Implications of Construction 4.0 technologies to enhancing well-being: a fuzzy TOPSIS evaluation,"Shafei, Hazwani; Rahman, Rahimi A.; Lee, Yong Siang; Ibrahim, Che Khairil Izam Che",2025,,"author_keywords=['Construction 4.0', 'Emerging technologies', 'Well-being', 'Fuzzy TOPSIS']",,CONSTRUCTION INNOVATION-ENGLAND,,wos_rob_be
Web of Science,WOS:001200897400001,10.3390/app14073013,Article,Developing a Framework for Data-Driven Generation of Building Information Modeling from Sketches: Enhancing Efficiency in Space Configuration and Building Performance Analysis,"Jeong, Woonseong; Kong, ByungChan; Yum, Sang-Guk",2024,,"author_keywords=['building information modeling', 'deep learning', 'sketched data retrieval', 'building performance analysis', 'cost estimation']",,APPLIED SCIENCES-BASEL,,wos_rob_be
Web of Science,WOS:001190798000053,10.1371/journal.pone.0296816,Article,"Walkability and socio-economic status in relation to walking, playing and sports practice in a representative Spanish sample of youth: The PASOS study","Aznar, Susana; Jimenez-Zazo, Fabio; Romero-Blanco, Cristina; Gomez, Santiago F.; Homs, Clara; Warnberg, Julia; Medrano, Maria; Gusi, Narcis; Gonzalez-Gross, Marcela; Marin-Cascales, Elena; Gonzalez-Valeiro, Miguel angel; Serra-Majem, Lluis; Terrados, Nicolas; Tur, Josep A.; Segu, Marta; Lassale, Camille; Colom-Fernandez, Antoni; Labayen, Idoia; Sanchez-Gomez, Jesus; Alcaraz, Pedro Emilio; Sevilla-Sanchez, Marta; Zapico, Augusto G.; Herrera-Ramos, Estefania; Pulgar, Susana; Bibilonii, Maria del Mar; Sistac, Clara; Schroder, Helmut; Molina-Garcia, Javier",2024,,author_keywords=[],,PLOS ONE,,wos_rob_be
Web of Science,WOS:001175595600095,,Proceedings Paper,Grip State Recognition for Enabling Safe Human-Robot Object Handover in Physically Collaborative Construction Work,"Yu, Hongrui; Kamat, Vineet R.; Menassa, Carol C.; McGee, Wes; Guo, Yijie; Lee, Honglak",2024,,author_keywords=[],,"COMPUTING IN CIVIL ENGINEERING 2023-DATA, SENSING, AND ANALYTICS",,wos_rob_be
Web of Science,WOS:001175595600078,,Proceedings Paper,Automatic Pixel-Level Detection of Structural Steel Elements Using U-Net and Transfer Learning,"Jiang, Zhouqian; Messner, John I.",2024,,author_keywords=[],,"COMPUTING IN CIVIL ENGINEERING 2023-DATA, SENSING, AND ANALYTICS",,wos_rob_be
Web of Science,WOS:001196708400373,10.1016/j.ifacol.2023.10.1204,Proceedings Paper,Adaptive Estimation and Detection of Filament Width Deviation during 3D Robotic Printing of Construction Materials,"Yang, Xinrui; Lakhal, Othman; Belarouci, Abdelkader; Youcef-Toumi, Kamal; Merzouki, Rochdi",2023,,"author_keywords=['Intelligent robotics', 'fault detection and diagnosis', 'additive manufacturing', '3D concrete printing']",,IFAC PAPERSONLINE,,wos_rob_be
Web of Science,WOS:001185632900005,10.1061/PPSCFX.SCENG-1428,Article,Architectural MICADO Modular Construction. II: Parametric Study of Rectangle-Shape Structural Behavior,"Dalalbashi, Ali; Reis, Cristina; Pinto, Jorge; Pimenta, Fernando; Ferreira, Nuno Oliveira; Pereira, Nelson Bento",2024,,"author_keywords=['Modular construction', 'Modular steel building (MSB)', 'Seismic load', 'Steel structures', 'Industrialized construction']",,PRACTICE PERIODICAL ON STRUCTURAL DESIGN AND CONSTRUCTION,,wos_rob_be
Web of Science,WOS:001156680303034,10.1109/ICCVW60793.2023.00347,Proceedings Paper,STRIDE: Street View-based Environmental Feature Detection and Pedestrian Collision Prediction,"Gonzalez, Cristina; Ayobi, Nicolas; Escallon, Felipe; Baldovino-Chiquillo, Laura; Wilches-Mogollon, Maria; Pasos, Donny; Ramirez, Nicole; Pinzon, Jose; Sarmiento, Olga; Quistberg, D. Alex; Arbelaez, Pablo",2023,,author_keywords=[],,"2023 IEEE/CVF INTERNATIONAL CONFERENCE ON COMPUTER VISION WORKSHOPS, ICCVW",,wos_rob_be
Web of Science,WOS:001173659200001,10.1080/01924788.2024.2323315,Article,Age-Friendly Airports: Exploring the Experiences of Older Travelers,"Glover, Joanna; Fields, Noelle L.; Lee, Kathy; Xu, Ling; Wood, Christine",2025,,"author_keywords=['Age-friendly', 'airport', 'travel', 'mobility', 'transportation']",,ACTIVITIES ADAPTATION & AGING,,wos_rob_be
Web of Science,WOS:001166416600005,10.59440/ceer/177605,Article,SELECTION OF ROBOT FOR CONTOUR CRAFTING USING ANALYTICAL HIERARCHY PROCESS,"Shanmugasundaram, Senthilraja; Chidhembaram, Raja Muthaiah M. U. R. U. G. A. N.",2023,,"author_keywords=['multi criteria decision making (MCDM)', 'contour crafting', 'analytical hierarchy process (AHP)']",,CIVIL AND ENVIRONMENTAL ENGINEERING REPORTS,,wos_rob_be
Web of Science,WOS:001157261400001,10.1016/j.puhe.2023.08.012,Article,The house is a machine for everything: the role of the built,"Oreskovic, N. M.; Donelan, K.; Bartels, S. J.; Chau, C.; Irwin, K. E.; Krane, D.; Levison, J. H.; Michael, C.; Trieu, H.; Skotko, B. G.",2023,,"author_keywords=['COVID-19', 'Group home', 'Intellectual disability', 'Serious mental illness', 'Built environment']",,PUBLIC HEALTH,,wos_rob_be
Web of Science,WOS:001150242800001,10.1016/j.erss.2023.103369,Article,'Commoning practices' for energy justice? Perspectives on the heat transition in the city of Amsterdam,"Kaandorp, Chelsea; Pessoa, Igor T. Moreno; Pesch, Udo; van de Giesen, Nick; Abraham, Edo",2024,,"author_keywords=['Decarbonisation of the built environment', 'Energy justice', 'Commoning practices', 'Community energy', 'Urban commons', 'Urban anthropology']",,ENERGY RESEARCH & SOCIAL SCIENCE,,wos_rob_be
Web of Science,WOS:001151703600001,10.1109/ACCESS.2024.3355282,Article,"Digital Tools, Technologies, and Learning Methodologies for Education 4.0 Frameworks: A STEM Oriented Survey","Boltsi, Angeliki; Kalovrektis, Konstantinos; Xenakis, Apostolos; Chatzimisios, Periklis; Chaikalis, Costas",2024,,"author_keywords=['Education technologies', '5G', 'Industry 4.0', 'IoT', 'smart campus', 'STEM']",,IEEE ACCESS,,wos_rob_be
Web of Science,WOS:001139263800001,10.3390/en17010219,Article,Sensitivity Analysis and Multi-Objective Optimization of Skylight Design in the Early Design Stage,"Fang, Yuan; Cho, Soolyeon; Wang, Yanyu; He, Luya",2024,,"author_keywords=['green buildings', 'daylighting', 'energy efficiency', 'sensitivity analysis', 'optimization', 'skylight']",,ENERGIES,,wos_rob_be
Web of Science,WOS:001696905300005,10.1117/12.3031480,Proceedings Paper,Decomposition and vulnerability of CFRP under laser impact with powers of up to 120 kW,"Schaffer, Sebastian; Wolfrum, Johannes; Lueck, Martin; Osterholz, Jens",2024,,"author_keywords=['High-Energy Laser', 'CFRP', 'composite', 'Laser-impact', 'Laser effects', 'Volume-ablation', 'vulnerability']",,HIGH-POWER LASERS AND TECHNOLOGIES FOR OPTICAL COUNTERMEASURES II,,wos_rob_be
Web of Science,WOS:001196835000047,,Proceedings Paper,A Framework for Automated Quality Control of Wood-Framed Panels in Robotic-Based Manufacturing Using Computer Vision and Deep Learning,"Xie, Chao; Tehrani, Behnam M.; Alwisy, Aladdin",2024,,author_keywords=[],,"CONSTRUCTION RESEARCH CONGRESS 2024: ADVANCED TECHNOLOGIES, AUTOMATION, AND COMPUTER APPLICATIONS IN CONSTRUCTION",,wos_rob_be
Web of Science,WOS:001143086400002,10.1121/10.0024272,Article,Effects of background noise on autonomic arousal (skin conductance level),"Alvar, Ann; Francis, Alexander L.",2024,,author_keywords=[],,JASA EXPRESS LETTERS,,wos_rob_be
Web of Science,WOS:001760818100001,10.5281/zenodo.14883764,Article,Professional training from local production of skilled workers in Masonry for rural constructions,"Napoles, Meibys Dolores Gomez; Mendez, Riselda Guzman; Ondarza, Ana M. Garcia",2024,,"author_keywords=['rural constructions', 'training of the Qualified Worker in Masonry', 'local production']",,AGRISOST,,wos_rob_be
Web of Science,WOS:001691683800019,,Proceedings Paper,Repurposing Material Through Real-Time Point Cloud Reconstruction and Human-Robot Collaboration: Integrating real-time point cloud reconstruction and body detection,"Gong, Yuemin; Li, Yangzhi; Fingrut, Adam",2024,,"author_keywords=['3D Scanning', 'Point Cloud Reconstruction', 'Human', 'Robot Interaction', 'Robotic Construction', 'Kinect Azure DK.']",,"ECAADE 2024 DATA-DRIVEN INTELLIGENCE, VOL 1",,wos_rob_be
Web of Science,WOS:001669941600105,,Proceedings Paper,Balancing Workload Assignments: A Parametric Approach to Standardizing Human-Robot Tasks in Industrialized Construction,"Alwisy, Aladdin; Tehrani, Behnam M.",2024,,author_keywords=[],,"COMPUTING IN CIVIL ENGINEERING 2024: ARTIFICIAL INTELLIGENCE, AUTOMATION AND ROBOTICS, AND HUMAN-CENTERED INNOVATIONS",,wos_rob_be
Web of Science,WOS:001669941600073,,Proceedings Paper,Robotic Masonry Arch Construction Considering Object Recognition and Human-Robot Interaction,"Koliyaee, Vahid; Lin, XiangXu; Liu, Rui; Kim, Jong Hoon",2024,,"author_keywords=['Human-Robot Interaction', 'Robotic Operating System', 'Construction', 'Object detection']",,"COMPUTING IN CIVIL ENGINEERING 2024: ARTIFICIAL INTELLIGENCE, AUTOMATION AND ROBOTICS, AND HUMAN-CENTERED INNOVATIONS",,wos_rob_be
Web of Science,WOS:001669970000018,,Proceedings Paper,A Shared Autonomy-Based Wheelchair Navigation Stack Considering User Preference and Control,"Xu, Yifan; Wang, Qianwei; Kamat, Vineet; Menassa, Carol",2024,,author_keywords=[],,"COMPUTING IN CIVIL ENGINEERING 2024: SUSTAINABILITY, RESILIENCE, SAFETY, AND EDUCATION",,wos_rob_be
Web of Science,WOS:001123110300006,10.38140/as.v30i2.7326,Review,ARTIFICIAL INTELLIGENCE TECHNOLOGY APPLICATIONS IN BUILDING CONSTRUCTION PRODUCTIVITY: A SYSTEMATIC LITERATURE REVIEW,"Adebowale, Oluseyi; Agumba, Justus",2023,,"author_keywords=['Artificial intelligence', 'building construction', 'productivity', 'systematic literature review', 'technology']",,ACTA STRUCTILIA,,wos_rob_be
Web of Science,WOS:001121160400001,10.1080/01446193.2023.2289040,Article,Exploring pathways to project success through project delivery team integration: a qualitative comparative analysis,"Franz, Bryan W.; Olopade, Joseph",2024,,"author_keywords=['Project delivery', 'project performance', 'team effectiveness', 'collaboration']",,CONSTRUCTION MANAGEMENT AND ECONOMICS,,wos_rob_be
Web of Science,WOS:001107335200001,10.1016/j.tra.2023.103875,Article,Book-ahead ride-hailing trip and its determinants: Findings from large-scale trip records in China,"Li, Wu; Zhao, Shengchuan; Ma, Jingwen; Nielsen, Otto Anker; Jiang, Yu",2023,,"author_keywords=['Reserved transportation', 'Book-ahead trip', 'On-demand ride-hailing', 'Nonlinear effects', 'Built environment', 'GBDT']",,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,,wos_rob_be
Web of Science,WOS:001112609500001,10.1016/j.heliyon.2023.e21598,Article,Optimizing classroom modularity and combinations to enhance daylighting performance and outdoor platform through ANN acceleration in the post-epidemic era,"Liu, Yubo; Chen, Kaifan; Ni, Eryu; Deng, Qiaoming",2023,,"author_keywords=['Primary and secondary school classrooms', 'Daylighting', 'Post-epidemic era', 'Artificial neural network', 'Multi-objective optimization']",,HELIYON,,wos_rob_be
Web of Science,WOS:001108166900001,10.3390/buildings13112676,Article,An Integrated Workflow for Designing and Fabricating Multi-Functional Building Components through Additive Manufacturing with Clay,"Taher, Ammar; Asut, Serdar; van der Spoel, Willem",2023,,"author_keywords=['additive manufacturing', 'robotic fabrication', 'clay', 'computational design', 'computational fluid dynamics', 'displacement ventilation', 'indoor air quality']",,BUILDINGS,,wos_rob_be
Web of Science,WOS:001101189200001,10.1016/j.urbmob.2023.100061,Article,Learning from informal gendered mobilities: Towards a holistic understanding for experimenting with city streets,"Gera, Krity; Hasdell, Peter",2023,,"author_keywords=['Socio-spatial mobility', 'Gendered mobilities', 'Urban informality', 'Street experiments', 'Right to access']",,JOURNAL OF URBAN MOBILITY,,wos_rob_be
Web of Science,WOS:001388231300004,10.26599/JICV.2023.9210015,Article,Private or on-demand autonomous vehicles? Modeling public interest using a multivariate model,"Acharya, Sailesh",2023,,"author_keywords=['autonomous vehicles (AVs)', 'on-demand or shared services', 'adoption interest', 'sentiment', 'multivariate ordered probit model']",,JOURNAL OF INTELLIGENT AND CONNECTED VEHICLES,,wos_rob_be
Web of Science,WOS:001030605400001,10.1016/j.eswa.2023.120897,Review,"The use of unmanned ground vehicles (mobile robots) and unmanned aerial vehicles (drones) in the civil infrastructure asset management sector: Applications, robotic platforms, sensors, and algorithms","Hu, Xi; Assaad, Rayan H.",2023,,"author_keywords=['Unmanned ground vehicles (UGVs)', 'Unmanned aerial vehicles (UAVs)', 'Intelligent civil infrastructure', 'Robots and sensors']",,EXPERT SYSTEMS WITH APPLICATIONS,,wos_rob_be
Web of Science,WOS:001092783000001,10.1016/j.buildenv.2023.110910,Article,Multi-indicator adaptive HVAC control system for low-energy indoor air quality management of heritage building preservation,"Zhang, Jiaying; Chan, Chevy C. C.; Kwok, Helen H. L.; Cheng, Jack C. P.",2023,,"author_keywords=['Heritage building preservation', 'Multi -indicator IAQ', 'Adaptive HVAC control', 'Digital twins', 'Energy efficiency']",,BUILDING AND ENVIRONMENT,,wos_rob_be
Web of Science,WOS:001090711900001,10.1016/j.solener.2023.111959,Article,A holistic digital workflow methodology to shifting towards net zero energy urban residential buildings in a semi-arid climate,"Kaitouni, Samir Idrissi; Pfafferott, Jens; Jamil, Abdelmajid; Ahachad, Mohammed; Brigui, Jamal",2023,,"author_keywords=['Urban Building Energy Modeling (UBEM)', 'Net zero energy building (NZEB)', 'Net zero energy district', 'nearly zero energy buildings (Nearly ZEBs)', 'BIPV', 'Energy Load Match']",,SOLAR ENERGY,,wos_rob_be
